level_1,Date,Open,High,Low,Close,Volume,Time,Rank
387,2024-01-02,639.4,640.0,639.35,639.9,39063,09:27:00,1
388,2024-01-02,639.9,640.4,639.5,640.25,46339,09:28:00,1
389,2024-01-02,640.1,640.3,639.35,640.0,59553,09:29:00,1
390,2024-01-02,639.95,640.0,639.5,639.8,42786,09:30:00,1
391,2024-01-02,639.95,640.0,639.65,639.9,19713,09:31:00,1
392,2024-01-02,639.95,640.0,639.6,639.65,16797,09:32:00,1
393,2024-01-02,639.65,640.0,639.6,639.85,19215,09:33:00,2
394,2024-01-02,639.85,640.2,639.65,640.0,15143,09:34:00,2
395,2024-01-02,640.0,640.4,639.8,639.95,53241,09:35:00,1
396,2024-01-02,639.95,640.5,639.8,640.4,77266,09:36:00,1
397,2024-01-02,640.8,641.5,640.7,641.35,56399,09:37:00,1
398,2024-01-02,641.4,641.95,641.15,641.95,47179,09:38:00,1
399,2024-01-02,641.9,642.1,641.65,641.85,68783,09:39:00,1
400,2024-01-02,641.9,642.9,641.9,642.5,55091,09:40:00,1
401,2024-01-02,642.5,643.15,642.4,642.95,42488,09:41:00,1
402,2024-01-02,642.95,643.9,642.65,643.9,71534,09:42:00,1
403,2024-01-02,643.6,643.6,642.3,642.55,53459,09:43:00,1
404,2024-01-02,642.6,642.9,642.05,642.75,39241,09:44:00,1
405,2024-01-02,642.85,643.3,642.75,643.0,50673,09:45:00,1
406,2024-01-02,642.8,643.0,642.4,642.7,25370,09:46:00,1
407,2024-01-02,642.7,643.5,642.65,643.3,25991,09:47:00,1
408,2024-01-02,643.4,643.45,643.0,643.15,19890,09:48:00,2
409,2024-01-02,643.0,643.2,642.85,643.1,18192,09:49:00,2
410,2024-01-02,642.9,643.1,642.2,642.4,22378,09:50:00,1
411,2024-01-02,642.4,642.7,642.0,642.55,23150,09:51:00,1
412,2024-01-02,642.4,642.65,642.3,642.4,10129,09:52:00,1
413,2024-01-02,642.3,642.5,642.0,642.25,15910,09:53:00,2
414,2024-01-02,642.25,642.75,641.8,641.8,20227,09:54:00,2
415,2024-01-02,641.8,642.0,640.85,640.85,60222,09:55:00,2
416,2024-01-02,640.7,640.85,639.0,639.0,180418,09:56:00,1
417,2024-01-02,639.35,639.35,638.4,638.95,157366,09:57:00,1
418,2024-01-02,638.8,639.5,638.6,639.05,111149,09:58:00,1
419,2024-01-02,639.0,639.15,638.15,638.75,65762,09:59:00,1
420,2024-01-02,638.75,639.0,637.65,638.0,115135,10:00:00,1
421,2024-01-02,637.95,638.75,637.95,638.25,38702,10:01:00,1
422,2024-01-02,638.25,639.9,638.2,639.65,48512,10:02:00,1
423,2024-01-02,639.9,640.0,639.45,639.55,39464,10:03:00,1
424,2024-01-02,639.6,640.25,639.55,639.6,49727,10:04:00,1
425,2024-01-02,639.8,640.2,639.75,639.95,18317,10:05:00,1
426,2024-01-02,639.95,640.5,639.9,640.2,21125,10:06:00,1
427,2024-01-02,640.2,640.95,640.2,640.35,53312,10:07:00,1
428,2024-01-02,640.35,640.45,639.35,639.65,15891,10:08:00,1
429,2024-01-02,639.65,640.1,639.4,639.85,12974,10:09:00,1
430,2024-01-02,639.9,640.3,639.75,640.25,28008,10:10:00,1
431,2024-01-02,640.35,640.8,640.05,640.55,16537,10:11:00,1
432,2024-01-02,640.75,641.0,638.9,639.2,53264,10:12:00,1
433,2024-01-02,639.45,639.65,638.8,639.3,56718,10:13:00,1
434,2024-01-02,639.25,639.95,639.25,639.4,18655,10:14:00,1
435,2024-01-02,639.35,639.4,638.75,639.2,36880,10:15:00,1
436,2024-01-02,639.0,639.45,638.3,638.55,47958,10:16:00,1
437,2024-01-02,638.45,638.6,638.15,638.3,29779,10:17:00,1
438,2024-01-02,638.3,638.75,638.15,638.25,63916,10:18:00,1
439,2024-01-02,638.25,638.7,638.0,638.6,73230,10:19:00,1
440,2024-01-02,638.7,639.1,638.55,638.85,15676,10:20:00,2
441,2024-01-02,638.7,638.8,638.25,638.6,11409,10:21:00,2
442,2024-01-02,638.5,638.5,637.65,637.65,49283,10:22:00,1
443,2024-01-02,637.9,638.0,637.1,637.25,74571,10:23:00,2
444,2024-01-02,637.2,637.7,637.1,637.15,44233,10:24:00,1
445,2024-01-02,637.1,637.25,636.35,636.85,110159,10:25:00,1
446,2024-01-02,636.95,637.0,635.05,635.5,146729,10:26:00,1
447,2024-01-02,635.65,636.3,635.2,635.6,54363,10:27:00,1
448,2024-01-02,635.85,636.25,635.5,635.65,55340,10:28:00,1
449,2024-01-02,635.75,636.15,635.35,635.5,65256,10:29:00,1
450,2024-01-02,635.25,635.95,633.85,635.8,214453,10:30:00,1
451,2024-01-02,635.75,637.0,635.45,636.9,68283,10:31:00,1
452,2024-01-02,636.9,637.4,636.75,637.1,76207,10:32:00,1
453,2024-01-02,636.85,637.35,636.6,636.85,39212,10:33:00,1
454,2024-01-02,636.75,637.0,636.5,636.8,36374,10:34:00,1
455,2024-01-02,636.75,637.4,636.45,637.4,28590,10:35:00,1
456,2024-01-02,637.4,637.6,635.4,635.5,59190,10:36:00,1
457,2024-01-02,635.55,636.0,635.25,635.7,73804,10:37:00,1
458,2024-01-02,635.65,636.0,635.3,635.3,71569,10:38:00,1
459,2024-01-02,635.35,635.45,634.4,634.65,86991,10:39:00,1
460,2024-01-02,634.65,635.0,634.5,634.85,76429,10:40:00,2
461,2024-01-02,634.85,635.85,634.75,635.6,78751,10:41:00,1
462,2024-01-02,635.6,636.85,635.35,636.8,38023,10:42:00,1
463,2024-01-02,636.8,637.3,636.5,637.3,43098,10:43:00,1
464,2024-01-02,637.0,637.35,636.75,637.0,47661,10:44:00,1
465,2024-01-02,637.0,637.35,636.85,636.95,38834,10:45:00,2
466,2024-01-02,636.8,637.4,636.7,637.25,35159,10:46:00,1
467,2024-01-02,637.3,637.3,636.5,636.65,25514,10:47:00,1
468,2024-01-02,636.6,637.2,636.6,637.05,22898,10:48:00,1
469,2024-01-02,637.05,637.5,636.9,637.5,16255,10:49:00,1
470,2024-01-02,637.5,637.8,637.0,637.25,27667,10:50:00,1
471,2024-01-02,637.25,637.5,637.05,637.25,20497,10:51:00,1
472,2024-01-02,637.25,637.35,637.05,637.3,21552,10:52:00,1
473,2024-01-02,637.25,637.35,636.9,637.05,28175,10:53:00,1
474,2024-01-02,637.0,637.25,636.75,637.1,18030,10:54:00,2
475,2024-01-02,637.05,637.25,636.6,637.25,25686,10:55:00,1
476,2024-01-02,637.15,637.2,636.3,636.5,17846,10:56:00,1
477,2024-01-02,636.3,637.35,636.3,637.35,32270,10:57:00,1
478,2024-01-02,637.35,637.35,636.85,637.25,19802,10:58:00,1
479,2024-01-02,637.2,637.35,637.05,637.25,24016,10:59:00,1
480,2024-01-02,637.25,637.4,636.85,636.9,19792,11:00:00,1
481,2024-01-02,636.9,637.2,636.75,636.95,16519,11:01:00,1
482,2024-01-02,637.0,637.35,636.8,637.15,15371,11:02:00,1
483,2024-01-02,637.0,637.5,636.95,637.5,21548,11:03:00,2
484,2024-01-02,637.35,637.75,637.15,637.7,25459,11:04:00,1
485,2024-01-02,637.55,637.95,637.45,637.95,23027,11:05:00,1
486,2024-01-02,637.8,638.0,637.7,637.85,24283,11:06:00,1
487,2024-01-02,637.8,638.5,637.75,638.45,30051,11:07:00,1
488,2024-01-02,638.35,638.65,637.75,638.05,20493,11:08:00,2
489,2024-01-02,637.8,638.25,637.8,638.05,18612,11:09:00,2
490,2024-01-02,638.05,638.15,637.65,638.0,19239,11:10:00,1
491,2024-01-02,638.0,638.15,637.8,638.1,19646,11:11:00,1
492,2024-01-02,638.1,638.15,637.8,638.1,18088,11:12:00,1
493,2024-01-02,637.95,638.1,637.65,637.95,12441,11:13:00,2
494,2024-01-02,638.0,638.0,637.6,637.95,13971,11:14:00,1
495,2024-01-02,637.95,638.05,637.55,637.9,22870,11:15:00,1
496,2024-01-02,637.9,638.15,637.65,637.7,25606,11:16:00,1
497,2024-01-02,637.7,638.55,637.7,638.4,46807,11:17:00,1
498,2024-01-02,638.4,638.65,638.0,638.2,23373,11:18:00,1
499,2024-01-02,638.4,638.45,638.05,638.35,16925,11:19:00,1
500,2024-01-02,638.25,638.5,638.0,638.3,18699,11:20:00,1
501,2024-01-02,638.3,639.4,638.1,638.95,40821,11:21:00,1
502,2024-01-02,639.05,639.75,638.9,639.75,27073,11:22:00,1
503,2024-01-02,639.55,641.4,639.5,641.0,215697,11:23:00,1
504,2024-01-02,641.1,642.05,641.1,641.3,325472,11:24:00,1
505,2024-01-02,641.2,641.7,641.05,641.2,44223,11:25:00,1
506,2024-01-02,641.1,641.25,640.35,640.6,54306,11:26:00,1
507,2024-01-02,640.65,641.3,640.6,641.3,40150,11:27:00,1
508,2024-01-02,641.3,641.75,641.15,641.6,47719,11:28:00,1
509,2024-01-02,641.6,641.7,641.1,641.4,32067,11:29:00,1
510,2024-01-02,641.5,641.65,641.4,641.55,13586,11:30:00,1
511,2024-01-02,641.55,642.0,641.45,641.9,39898,11:31:00,1
512,2024-01-02,641.9,641.9,641.5,641.7,18780,11:32:00,1
513,2024-01-02,641.8,641.95,641.55,641.55,22402,11:33:00,1
514,2024-01-02,641.6,642.6,641.3,642.45,95683,11:34:00,1
515,2024-01-02,642.45,642.45,641.45,641.45,29470,11:35:00,1
516,2024-01-02,641.5,641.55,640.8,641.0,29039,11:36:00,1
517,2024-01-02,641.0,644.4,641.0,644.4,142958,11:37:00,1
518,2024-01-02,644.5,646.5,644.35,646.35,280195,11:38:00,1
519,2024-01-02,646.25,648.0,645.9,647.5,248844,11:39:00,1
520,2024-01-02,647.5,647.65,646.15,646.35,127049,11:40:00,1
521,2024-01-02,646.15,646.45,644.15,644.15,116901,11:41:00,1
522,2024-01-02,644.2,645.1,644.1,644.6,58972,11:42:00,1
523,2024-01-02,644.65,645.0,644.3,645.0,45587,11:43:00,1
524,2024-01-02,645.05,645.95,645.0,645.0,45419,11:44:00,1
525,2024-01-02,645.05,645.15,644.3,644.7,35064,11:45:00,1
526,2024-01-02,644.6,645.0,644.0,644.05,45370,11:46:00,1
527,2024-01-02,644.0,644.0,643.5,643.55,45573,11:47:00,1
528,2024-01-02,643.7,644.25,643.25,644.1,47127,11:48:00,1
529,2024-01-02,644.1,644.2,643.2,643.2,26035,11:49:00,1
530,2024-01-02,643.2,643.45,642.9,643.25,22244,11:50:00,1
531,2024-01-02,643.45,643.75,643.0,643.05,151855,11:51:00,1
532,2024-01-02,643.05,643.2,642.75,643.0,20171,11:52:00,1
533,2024-01-02,643.0,643.1,642.15,642.95,52469,11:53:00,1
534,2024-01-02,643.0,643.85,642.95,643.6,33469,11:54:00,1
535,2024-01-02,643.55,643.8,643.0,643.1,22325,11:55:00,1
536,2024-01-02,643.3,643.35,642.8,642.8,15760,11:56:00,1
537,2024-01-02,642.85,643.1,642.7,642.75,14568,11:57:00,1
538,2024-01-02,642.75,642.9,642.5,642.75,13153,11:58:00,1
539,2024-01-02,642.8,642.9,642.45,642.9,18929,11:59:00,1
540,2024-01-02,642.9,643.65,642.75,643.3,40302,12:00:00,1
541,2024-01-02,643.3,643.3,642.65,643.1,46060,12:01:00,1
542,2024-01-02,643.2,643.45,642.95,643.45,20525,12:02:00,1
543,2024-01-02,643.15,643.3,642.8,643.25,15987,12:03:00,1
544,2024-01-02,643.1,643.15,642.7,642.85,14036,12:04:00,2
545,2024-01-02,642.7,643.0,642.2,643.0,28928,12:05:00,1
546,2024-01-02,642.8,643.0,642.7,642.8,26131,12:06:00,1
547,2024-01-02,642.8,643.3,642.8,643.25,22680,12:07:00,1
548,2024-01-02,643.3,643.3,642.8,642.8,8456,12:08:00,1
549,2024-01-02,642.9,643.15,642.75,643.05,11022,12:09:00,1
550,2024-01-02,643.0,643.15,642.85,643.0,15972,12:10:00,1
551,2024-01-02,642.95,643.05,642.55,642.9,17300,12:11:00,1
552,2024-01-02,642.9,642.95,642.5,642.55,18494,12:12:00,1
553,2024-01-02,642.8,642.8,642.25,642.3,8053,12:13:00,2
554,2024-01-02,642.25,642.3,641.85,641.9,58982,12:14:00,1
555,2024-01-02,642.0,642.55,641.6,642.3,57349,12:15:00,1
556,2024-01-02,642.35,642.95,642.35,642.9,22542,12:16:00,2
557,2024-01-02,642.9,643.5,642.9,643.4,29168,12:17:00,1
558,2024-01-02,643.15,643.55,643.0,643.35,19832,12:18:00,1
559,2024-01-02,643.35,643.45,643.0,643.2,6920,12:19:00,2
560,2024-01-02,643.1,643.3,642.8,642.95,12113,12:20:00,1
561,2024-01-02,642.85,642.95,642.45,642.55,14387,12:21:00,1
562,2024-01-02,642.55,642.85,642.45,642.6,10148,12:22:00,1
563,2024-01-02,642.8,642.9,642.45,642.75,7962,12:23:00,2
564,2024-01-02,642.6,642.9,642.6,642.7,4898,12:24:00,2
565,2024-01-02,642.9,642.9,642.35,642.4,17535,12:25:00,1
566,2024-01-02,642.4,642.55,642.0,642.0,17017,12:26:00,1
567,2024-01-02,642.05,642.3,641.85,641.85,12133,12:27:00,1
568,2024-01-02,641.7,642.0,641.5,641.5,25062,12:28:00,1
569,2024-01-02,641.5,641.9,641.5,641.75,16235,12:29:00,1
570,2024-01-02,641.7,641.8,641.5,641.65,18401,12:30:00,1
571,2024-01-02,641.75,641.9,641.15,641.75,36510,12:31:00,1
572,2024-01-02,641.8,641.95,641.6,641.9,5656,12:32:00,1
573,2024-01-02,641.9,642.15,641.7,642.05,20034,12:33:00,1
574,2024-01-02,642.15,642.6,642.05,642.5,16995,12:34:00,1
575,2024-01-02,642.5,642.6,642.25,642.45,11527,12:35:00,1
576,2024-01-02,642.45,642.5,642.25,642.5,14574,12:36:00,1
577,2024-01-02,642.45,642.8,642.3,642.8,8520,12:37:00,1
578,2024-01-02,642.8,642.8,642.0,642.15,14405,12:38:00,1
579,2024-01-02,642.25,642.35,642.05,642.1,6907,12:39:00,2
580,2024-01-02,642.4,642.85,642.15,642.45,24577,12:40:00,1
581,2024-01-02,642.45,642.8,642.2,642.2,15300,12:41:00,1
582,2024-01-02,642.2,642.3,641.6,641.9,21045,12:42:00,1
583,2024-01-02,641.9,642.0,641.7,641.7,19689,12:43:00,1
584,2024-01-02,641.7,641.95,641.55,641.8,27516,12:44:00,1
585,2024-01-02,641.8,642.55,641.8,642.3,18225,12:45:00,1
586,2024-01-02,642.5,642.7,642.25,642.6,4389,12:46:00,2
587,2024-01-02,642.45,642.75,642.35,642.4,9286,12:47:00,2
588,2024-01-02,642.4,642.65,641.85,642.3,13026,12:48:00,1
589,2024-01-02,642.3,642.45,642.05,642.05,9880,12:49:00,1
590,2024-01-02,642.0,642.35,642.0,642.1,11087,12:50:00,1
591,2024-01-02,642.1,642.85,642.1,642.65,19117,12:51:00,1
592,2024-01-02,642.65,642.85,642.6,642.75,10013,12:52:00,1
593,2024-01-02,642.75,642.95,642.7,642.8,30548,12:53:00,1
594,2024-01-02,642.8,642.95,642.5,642.55,19717,12:54:00,1
595,2024-01-02,642.55,642.8,642.25,642.35,48981,12:55:00,1
596,2024-01-02,642.3,642.45,641.8,642.0,90661,12:56:00,1
597,2024-01-02,642.0,642.1,641.7,642.1,30321,12:57:00,1
598,2024-01-02,642.0,642.1,641.8,642.05,6706,12:58:00,1
599,2024-01-02,642.05,642.1,641.8,641.85,6449,12:59:00,1
600,2024-01-02,641.85,642.05,641.7,642.0,11088,13:00:00,1
601,2024-01-02,641.8,642.0,641.75,641.85,7952,13:01:00,1
602,2024-01-02,641.85,641.85,641.0,641.1,24539,13:02:00,1
603,2024-01-02,641.1,641.1,639.95,639.95,75729,13:03:00,1
604,2024-01-02,639.95,640.25,639.3,639.85,58199,13:04:00,1
605,2024-01-02,639.85,640.1,639.75,639.9,12271,13:05:00,1
606,2024-01-02,639.9,640.85,639.8,640.6,20487,13:06:00,1
607,2024-01-02,640.6,640.85,640.6,640.75,11572,13:07:00,1
608,2024-01-02,640.8,641.45,640.75,641.4,33512,13:08:00,1
609,2024-01-02,641.25,641.45,641.0,641.3,16244,13:09:00,1
610,2024-01-02,641.2,641.45,641.15,641.25,8501,13:10:00,2
611,2024-01-02,641.25,641.4,640.8,640.8,10166,13:11:00,1
612,2024-01-02,640.8,641.05,640.65,640.9,8500,13:12:00,1
613,2024-01-02,640.8,640.95,640.55,640.95,10068,13:13:00,1
614,2024-01-02,640.95,641.0,640.75,640.85,15541,13:14:00,1
615,2024-01-02,640.85,641.2,640.5,641.2,18427,13:15:00,2
616,2024-01-02,641.05,641.2,640.7,640.7,12649,13:16:00,1
617,2024-01-02,640.9,641.1,640.8,640.8,10089,13:17:00,1
618,2024-01-02,641.0,641.2,640.7,641.0,7462,13:18:00,2
619,2024-01-02,641.0,641.25,641.0,641.05,13501,13:19:00,2
620,2024-01-02,641.15,641.15,640.4,640.4,16222,13:20:00,1
621,2024-01-02,640.35,640.6,640.15,640.25,10748,13:21:00,2
622,2024-01-02,640.45,640.75,640.25,640.75,12131,13:22:00,1
623,2024-01-02,640.55,640.85,640.35,640.65,29294,13:23:00,1
624,2024-01-02,640.65,641.4,640.5,641.25,16993,13:24:00,1
625,2024-01-02,641.1,641.4,640.85,641.15,13166,13:25:00,1
626,2024-01-02,641.25,641.8,641.15,641.8,45783,13:26:00,1
627,2024-01-02,641.8,641.85,641.5,641.55,13492,13:27:00,1
628,2024-01-02,641.8,641.85,641.3,641.7,14995,13:28:00,1
629,2024-01-02,641.75,642.2,641.4,642.05,29660,13:29:00,1
630,2024-01-02,642.2,642.4,642.05,642.4,20876,13:30:00,2
631,2024-01-02,642.4,642.95,642.05,642.95,39826,13:31:00,1
632,2024-01-02,642.9,643.0,641.8,642.05,46223,13:32:00,2
633,2024-01-02,642.15,642.75,641.75,642.45,19248,13:33:00,1
634,2024-01-02,642.45,643.4,642.3,643.2,55120,13:34:00,1
635,2024-01-02,643.0,643.3,642.6,642.6,14917,13:35:00,1
636,2024-01-02,642.6,642.95,642.5,642.5,14245,13:36:00,1
637,2024-01-02,642.75,642.75,641.85,642.15,32240,13:37:00,1
638,2024-01-02,642.1,642.35,641.8,641.8,37944,13:38:00,1
639,2024-01-02,641.8,642.25,641.8,641.95,35938,13:39:00,1
640,2024-01-02,641.95,642.1,641.8,642.0,12328,13:40:00,1
641,2024-01-02,642.1,642.35,641.8,641.8,9114,13:41:00,2
642,2024-01-02,641.9,642.35,641.8,642.15,9129,13:42:00,2
643,2024-01-02,642.15,642.15,641.8,642.0,10188,13:43:00,2
644,2024-01-02,641.8,642.15,641.5,641.85,65173,13:44:00,1
645,2024-01-02,641.85,641.9,641.45,641.5,29532,13:45:00,1
646,2024-01-02,641.45,641.5,641.3,641.4,61709,13:46:00,1
647,2024-01-02,641.5,642.0,641.3,641.75,44690,13:47:00,1
648,2024-01-02,642.0,642.05,641.75,642.0,5053,13:48:00,2
649,2024-01-02,642.05,642.1,641.85,642.05,5863,13:49:00,2
650,2024-01-02,642.1,642.2,641.9,642.15,9499,13:50:00,2
651,2024-01-02,642.15,642.15,641.8,641.9,6793,13:51:00,2
652,2024-01-02,641.8,642.05,641.8,642.0,8005,13:52:00,1
653,2024-01-02,642.0,642.0,641.55,642.0,8176,13:53:00,2
654,2024-01-02,642.0,642.45,641.85,642.0,30870,13:54:00,1
655,2024-01-02,642.0,642.0,641.7,641.85,19637,13:55:00,1
656,2024-01-02,641.85,642.0,641.65,641.7,11789,13:56:00,1
657,2024-01-02,641.75,641.9,641.45,641.7,21441,13:57:00,1
658,2024-01-02,641.75,642.0,641.7,642.0,10356,13:58:00,2
659,2024-01-02,641.85,642.0,641.65,641.8,11148,13:59:00,2
660,2024-01-02,641.8,642.0,641.7,641.8,9719,14:00:00,2
661,2024-01-02,641.95,642.0,641.7,641.95,28262,14:01:00,1
662,2024-01-02,641.95,641.95,641.55,641.7,7908,14:02:00,2
663,2024-01-02,641.65,641.85,641.05,641.15,20431,14:03:00,1
664,2024-01-02,641.1,642.0,640.7,641.35,19836,14:04:00,2
665,2024-01-02,641.45,641.7,641.3,641.35,7539,14:05:00,2
666,2024-01-02,641.5,641.6,641.3,641.6,11456,14:06:00,1
667,2024-01-02,641.3,641.6,641.2,641.4,9085,14:07:00,1
668,2024-01-02,641.5,641.85,641.4,641.7,15180,14:08:00,1
669,2024-01-02,641.7,642.0,641.55,641.8,11210,14:09:00,2
670,2024-01-02,641.75,642.25,641.75,642.15,30026,14:10:00,1
671,2024-01-02,642.25,642.6,642.1,642.55,32905,14:11:00,1
672,2024-01-02,642.55,642.75,642.25,642.75,13773,14:12:00,2
673,2024-01-02,642.75,642.9,642.5,642.65,27867,14:13:00,1
674,2024-01-02,642.7,642.8,642.5,642.6,14958,14:14:00,2
675,2024-01-02,642.6,642.7,642.4,642.7,11336,14:15:00,2
676,2024-01-02,642.55,642.55,642.15,642.35,14101,14:16:00,2
677,2024-01-02,642.35,642.55,641.9,642.15,60987,14:17:00,1
678,2024-01-02,642.25,642.25,641.8,641.85,17305,14:18:00,2
679,2024-01-02,641.8,641.85,641.25,641.3,13799,14:19:00,2
680,2024-01-02,641.5,642.0,641.3,641.8,13627,14:20:00,2
681,2024-01-02,641.6,641.85,641.5,641.65,10122,14:21:00,2
682,2024-01-02,641.65,641.9,641.35,641.5,13540,14:22:00,2
683,2024-01-02,641.5,641.9,641.35,641.5,16967,14:23:00,2
684,2024-01-02,641.6,641.95,641.5,641.8,8501,14:24:00,2
685,2024-01-02,641.8,642.0,641.65,641.75,9123,14:25:00,2
686,2024-01-02,641.75,641.85,641.45,641.6,14719,14:26:00,2
687,2024-01-02,641.8,641.9,641.5,641.8,6891,14:27:00,2
688,2024-01-02,641.9,641.95,641.6,641.9,9524,14:28:00,2
689,2024-01-02,641.75,642.0,641.65,642.0,9374,14:29:00,2
690,2024-01-02,642.0,642.3,641.85,642.0,18870,14:30:00,2
691,2024-01-02,642.0,642.4,642.0,642.25,15792,14:31:00,2
692,2024-01-02,642.25,642.4,642.05,642.1,26287,14:32:00,2
693,2024-01-02,642.25,642.8,642.1,642.55,27745,14:33:00,1
694,2024-01-02,642.65,642.7,642.4,642.65,13617,14:34:00,2
695,2024-01-02,642.65,642.8,642.3,642.7,18637,14:35:00,2
696,2024-01-02,642.7,642.7,642.45,642.5,12389,14:36:00,2
697,2024-01-02,642.65,642.7,642.35,642.6,19206,14:37:00,2
698,2024-01-02,642.6,642.9,642.5,642.65,30845,14:38:00,2
699,2024-01-02,642.65,642.8,642.45,642.75,20852,14:39:00,2
700,2024-01-02,642.8,643.45,642.65,643.15,55629,14:40:00,1
701,2024-01-02,643.1,643.2,642.05,642.25,43045,14:41:00,1
702,2024-01-02,642.25,642.5,642.0,642.35,34604,14:42:00,2
703,2024-01-02,642.5,642.55,641.95,642.15,33223,14:43:00,2
704,2024-01-02,642.1,642.2,641.5,641.75,42968,14:44:00,1
705,2024-01-02,641.85,642.45,641.75,642.45,43445,14:45:00,1
706,2024-01-02,642.3,642.6,642.1,642.2,57481,14:46:00,1
707,2024-01-02,642.2,642.35,641.9,641.95,56254,14:47:00,1
708,2024-01-02,641.95,642.15,641.7,641.9,43239,14:48:00,1
709,2024-01-02,641.85,642.1,641.75,642.0,34203,14:49:00,1
710,2024-01-02,641.9,642.1,641.75,641.9,34061,14:50:00,2
711,2024-01-02,641.9,642.0,641.55,641.55,72045,14:51:00,1
712,2024-01-02,641.55,641.7,641.2,641.5,66495,14:52:00,1
713,2024-01-02,641.45,641.9,641.25,641.35,35184,14:53:00,2
714,2024-01-02,641.45,641.5,641.2,641.4,35767,14:54:00,2
715,2024-01-02,641.4,641.85,641.25,641.45,30564,14:55:00,2
716,2024-01-02,641.3,641.75,641.2,641.35,45742,14:56:00,1
717,2024-01-02,641.25,641.55,641.05,641.2,35898,14:57:00,2
718,2024-01-02,641.45,641.6,641.1,641.35,60222,14:58:00,1
719,2024-01-02,641.35,641.6,640.65,641.25,103362,14:59:00,1
720,2024-01-02,641.25,641.55,640.85,641.15,108178,15:00:00,1
721,2024-01-02,641.05,641.5,640.95,641.1,56021,15:01:00,2
722,2024-01-02,641.1,641.45,640.95,641.1,74357,15:02:00,1
723,2024-01-02,641.05,641.25,640.85,641.1,74608,15:03:00,2
724,2024-01-02,640.9,641.25,640.85,641.05,61789,15:04:00,1
725,2024-01-02,641.05,641.35,640.8,641.05,83725,15:05:00,1
726,2024-01-02,641.15,641.15,640.55,640.7,82664,15:06:00,1
727,2024-01-02,640.9,640.95,638.4,638.6,155783,15:07:00,1
728,2024-01-02,638.8,639.35,638.45,638.8,83692,15:08:00,2
729,2024-01-02,638.75,638.9,637.75,638.45,127296,15:09:00,1
730,2024-01-02,638.3,638.3,637.5,637.7,95195,15:10:00,1
731,2024-01-02,637.7,639.05,637.7,639.0,102372,15:11:00,1
732,2024-01-02,638.85,639.15,638.4,638.95,102089,15:12:00,1
733,2024-01-02,638.8,639.3,638.45,639.3,86547,15:13:00,1
734,2024-01-02,639.4,639.8,638.75,639.5,80291,15:14:00,1
735,2024-01-02,639.5,639.8,638.85,639.2,72431,15:15:00,2
736,2024-01-02,639.0,639.65,638.8,639.05,110313,15:16:00,1
737,2024-01-02,639.25,639.45,638.75,639.4,87678,15:17:00,1
738,2024-01-02,639.05,639.85,639.0,639.1,109547,15:18:00,1
739,2024-01-02,639.1,639.55,638.95,639.35,66358,15:19:00,1
740,2024-01-02,639.55,639.7,638.9,639.25,90682,15:20:00,1
741,2024-01-02,639.2,639.75,639.0,639.25,74729,15:21:00,2
742,2024-01-02,639.5,639.5,638.5,639.0,73462,15:22:00,1
743,2024-01-02,638.95,639.2,638.5,638.8,71215,15:23:00,1
744,2024-01-02,639.1,639.15,638.4,639.1,70132,15:24:00,1
745,2024-01-02,639.1,639.3,638.8,639.15,30948,15:25:00,2
746,2024-01-02,639.15,639.35,638.75,639.35,35728,15:26:00,2
747,2024-01-02,639.35,639.5,638.8,639.25,51427,15:27:00,1
748,2024-01-02,639.05,639.55,638.9,639.45,72483,15:28:00,1
749,2024-01-02,639.45,639.5,638.5,639.2,39645,15:29:00,2
750,2024-01-03,639.35,639.35,635.8,638.5,242023,09:15:00,1
751,2024-01-03,638.5,638.85,638.05,638.15,83333,09:16:00,1
752,2024-01-03,638.35,638.75,638.15,638.45,49513,09:17:00,3
753,2024-01-03,638.45,638.5,637.8,638.0,66006,09:18:00,1
754,2024-01-03,637.85,638.9,637.7,638.65,53333,09:19:00,1
755,2024-01-03,638.55,639.7,638.35,639.2,70025,09:20:00,2
756,2024-01-03,638.9,639.3,638.5,638.6,64733,09:21:00,1
757,2024-01-03,638.5,638.65,638.1,638.6,31818,09:22:00,2
758,2024-01-03,638.3,638.6,638.15,638.2,26816,09:23:00,2
759,2024-01-03,638.25,638.5,637.75,638.15,54328,09:24:00,2
760,2024-01-03,638.15,638.95,638.15,638.45,35582,09:25:00,3
761,2024-01-03,638.35,639.5,638.25,639.25,53758,09:26:00,2
762,2024-01-03,639.3,639.5,639.0,639.15,26767,09:27:00,2
763,2024-01-03,639.15,640.0,639.1,639.8,57089,09:28:00,1
764,2024-01-03,639.7,641.3,639.35,641.1,107530,09:29:00,1
765,2024-01-03,641.3,641.5,640.5,640.6,68294,09:30:00,1
766,2024-01-03,640.8,641.0,640.3,640.45,65737,09:31:00,1
767,2024-01-03,640.45,641.0,640.25,640.8,33378,09:32:00,1
768,2024-01-03,640.8,641.3,640.65,641.2,55014,09:33:00,1
769,2024-01-03,640.95,640.95,639.65,639.75,39863,09:34:00,1
770,2024-01-03,639.8,640.0,639.35,639.75,43332,09:35:00,2
771,2024-01-03,639.75,639.75,639.1,639.1,36463,09:36:00,2
772,2024-01-03,639.2,639.2,638.5,638.7,29323,09:37:00,2
773,2024-01-03,638.85,638.95,638.0,638.0,43729,09:38:00,2
774,2024-01-03,638.2,638.2,637.8,638.2,37714,09:39:00,3
